Advances,TID,SID,TSV
70295,44528,14196,4944
70296,46329,44528,801
70297,25948,46329,6708
70298,10222,25948,2134
70299,5839,10222,1572
70300,63209,5839,7172
70301,13248,63209,6309
70302,4829,13248,1059
70303,42998,4829,5797
70304,9531,42998,4185
70305,62579,9531,6697
70306,61936,62579,176
70307,61232,61936,984
70308,23207,61232,5810
70309,27893,23207,1738
70310,29444,27893,1022
70311,36802,29444,8088
70312,33205,36802,462
70313,2984,33205,4419
70314,45185,2984,5989
70315,15620,45185,4528
70316,7623,15620,1048
70317,46718,7623,5495
70318,3076,46718,5967
70319,51763,3076,6342
70320,41052,51763,3405
70321,53491,41052,3605
70322,3902,53491,7161
70323,25476,3902,3479
70324,52882,25476,5538
70325,44349,52882,3189
70326,30491,44349,6980
70327,17532,30491,1644
70328,64236,17532,6098
70329,56514,64236,1221
70330,52517,56514,572
70331,32638,52517,5707
70332,5973,32638,3333
70333,5066,5973,147
70334,13098,5066,1052
70335,43685,13098,4913
70336,58212,43685,2360
70337,38005,58212,3810
70338,17693,38005,6701
70339,34259,17693,6169
70340,47841,34259,2022
70341,21742,47841,7617
70342,13625,21742,3130
70343,60938,13625,7014
70344,51336,60938,1232
70345,21729,51336,5005
70346,34412,21729,6737
70347,45561,34412,1778
70348,41228,45561,542
70349,54825,41228,3812
70350,2289,54825,7131
70351,7130,2289,613
70352,35422,7130,4656
70353,27854,35422,7378
70354,64830,27854,4670
70355,17530,64830,5928
70356,62254,17530,5866
70357,6702,62254,7456
70358,33057,6702,4961
70359,33688,33057,87
70360,57009,33688,2981
70361,59257,57009,1849
70362,43813,59257,2443
70363,37235,43813,1866
70364,18596,37235,6970
70365,45921,18596,8056
70366,63546,45921,2411
70367,11678,63546,6836
70368,50577,11678,7425
70369,10002,50577,7248
70370,61332,10002,6416
70371,24342,61332,5648
70372,58193,24342,6024
70373,1632,58193,7334
70374,8402,1632,1238
70375,41365,8402,4136
70376,3537,41365,5512
70377,20287,3537,2141
70378,57443,20287,5611
70379,37928,57443,3721
70380,64536,37928,3334
70381,56439,64536,1037
70382,26148,56439,5962
70383,64767,26148,4955
70384,59783,64767,687
70385,32663,59783,4802
70386,12878,32663,2491
70387,13955,12878,153
70388,8035,13955,1340
70389,50730,8035,6953
70390,56463,50730,852
70391,22957,56463,4260
70392,37520,22957,6503
70393,56872,37520,2455
70394,45429,56872,3563
70395,47509,45429,284
70396,39327,47509,1025
70397,19887,39327,6790
70398,49683,19887,4599
70399,33865,49683,2251
70400,65290,33865,3944
70401,29170,65290,4575
70402,18909,29170,1797
70403,40160,18909,6823
70404,62397,40160,3563
70405,63857,62397,345
70406,36567,63857,3828
70407,717,36567,4483
70408,42456,717,5346
70409,52586,42456,3350
70410,40942,52586,2640
70411,23160,40942,6322
70412,32691,23160,1209
70413,7822,32691,3111
70414,38309,7822,4453
70415,27402,38309,8149
70416,21281,27402,1797
70417,35063,21281,7034
70418,14580,35063,5632
70419,42376,14580,5039
70420,62713,42376,2606
70421,33626,62713,3828
70422,13420,33626,5862
70423,2338,13420,1961
70424,3281,2338,190
70425,36216,3281,4149
70426,13214,36216,6108
70427,63693,13214,6506
70428,7436,63693,7352
70429,53722,7436,6554
70430,38077,53722,2220
70431,54798,38077,2134
70432,1815,54798,6691
70433,11965,1815,1333
70434,36994,11965,6087
70435,29977,36994,7347
70436,36847,29977,8030
70437,55882,36847,2740
70438,64591,55882,1216
70439,48666,64591,2122
70440,43237,48666,735
70441,5641,43237,6109
70442,2710,5641,915
70443,4049,2710,168
70444,32933,4049,4590
70445,42391,32933,1190
70446,44411,42391,285
70447,14179,44411,4931
70448,41075,14179,4834
70449,64663,41075,2972
70450,32696,64663,4197
70451,4463,32696,3546
70452,39352,4463,4378
70453,22501,39352,6603
70454,22465,22501,4
70455,10336,22465,4084
70456,1981,10336,1531
70457,13841,1981,1589
70458,59688,13841,7143
70459,58369,59688,421
70460,59829,58369,438
70461,58123,59829,343
70462,6209,58123,8041
70463,7766,6209,194
70464,39168,7766,4330
70465,2842,39168,4675
70466,58377,2842,7650
70467,12713,58377,6836
70468,57261,12713,7616
70469,35090,57261,2775
70470,2627,35090,4202
70471,54242,2627,6964
70472,62273,54242,1044
70473,58310,62273,528
70474,51683,58310,1348
70475,21275,51683,4959
70476,22454,21275,149
70477,11962,22454,3873
70478,26543,11962,2338
70479,1907,26543,3099
70480,61125,1907,7478
70481,16924,61125,5531
70482,22819,16924,871
70483,3618,22819,2784
70484,46952,3618,5929
70485,32245,46952,6483
70486,14741,32245,2188
70487,41422,14741,4875
70488,410,41422,5130
70489,35995,410,4512
70490,60826,35995,3104
70491,42012,60826,2352
70492,6753,42012,6095
70493,55402,6753,6209
70494,39079,55402,2073
70495,11400,39079,5765
70496,46093,11400,4880
70497,43186,46093,919
70498,18682,43186,7177
70499,12409,18682,3856
70500,36545,12409,6103
70501,6643,36545,4838
70502,32186,6643,3209
70503,39055,32186,7334
70504,9522,39055,6071
70505,25927,9522,2062
70506,60252,25927,4547
70507,22335,60252,6028
70508,25006,22335,1746
70509,11039,25006,2390
70510,8777,11039,298
70511,21666,8777,3805
70512,40800,21666,6520
70513,46385,40800,1354
70514,64445,46385,2513
70515,17289,64445,5894
70516,31697,17289,1803
70517,25520,31697,780
70518,61681,25520,4712
70519,46036,61681,2148
70520,15537,46036,4588
70521,47550,15537,4257
70522,49276,47550,3896
70523,62979,49276,1743
70524,52695,62979,1914
70525,48414,52695,3609
70526,1526,48414,5917
70527,41997,1526,5183
70528,39814,41997,2033
70529,40238,39814,213
70530,42974,40238,1886
70531,58224,42974,2197
70532,52466,58224,1520
70533,54547,52466,828
70534,16317,54547,7509
70535,46216,16317,4454
70536,41729,46216,753
70537,15669,41729,5062
70538,57482,15669,7095
70539,58148,57482,117
70540,65365,58148,910
70541,49133,65365,2071
70542,57168,49133,3095
70543,27734,57168,5728
70544,22410,27734,1915
70545,42365,22410,7774
70546,33293,42365,1262
70547,28042,33293,7664
70548,39099,28042,7846
70549,43840,39099,1663
70550,47325,43840,627
70551,61658,47325,2304
70552,48971,61658,2546
70553,23073,48971,7341
70554,17751,23073,1006
70555,10912,17751,3582
70556,9953,10912,392
70557,20561,9953,3798
70558,62519,20561,5260
70559,64587,62519,271
70560,54963,64587,1375
70561,29235,54963,5264
70562,52540,29235,6113
70563,53366,52540,937
70564,19975,53366,5070
70565,13979,19975,3859
70566,23891,13979,3449
70567,9270,23891,3884
70568,38135,9270,5656
70569,33336,38135,729
70570,32501,33336,8089
70571,20915,32501,1512
70572,38260,20915,6296
70573,50765,38260,2663
70574,17612,50765,4176
70575,28665,17612,1382
70576,140,28665,3566
70577,22183,140,2757
70578,60060,22183,6023
70579,23567,60060,5842
70580,17391,23567,1020
70581,10955,17391,3364
70582,61536,10955,6997
70583,16201,61536,6629
70584,21422,16201,3484
70585,32366,21422,1464
70586,50099,32366,6075
70587,9946,50099,7341
70588,19526,9946,3411
70589,1321,19526,2349
70590,39793,1321,5067
70591,32940,39793,891
70592,12509,32940,5646
70593,42348,12509,4790
70594,27037,42348,6558
70595,37236,27037,7965
70596,18890,37236,6935
70597,61107,18890,5359
70598,1925,61107,7462
70599,14336,1925,2032
70600,59226,14336,7147
70601,48887,59226,2869
70602,35,48887,6106
70603,37330,35,4670
70604,36049,37330,928
70605,52072,36049,2295
70606,40134,52072,2805
70607,21746,40134,6406
70608,51118,21746,4715
70609,88,51118,6398
70610,6129,88,757
70611,62208,6129,7326
70612,14131,62208,6278
70613,60537,14131,7017
70614,6787,60537,7903
70615,55688,6787,6241
70616,34852,55688,2613
70617,43851,34852,1133
70618,59159,43851,2443
70619,25497,59159,4241
70620,26830,25497,362
70621,719,26830,3392
70622,55213,719,6828
70623,20632,55213,4326
70624,47434,20632,7482
70625,43136,47434,569
70626,4489,43136,5921
70627,54352,4489,6331
70628,31746,54352,5386
70629,57731,31746,5040
70630,37723,57731,3675
70631,37966,37723,226
70632,19060,37966,7111
70633,61980,19060,5901
70634,415,61980,7792
70635,9835,415,1278
70636,21045,9835,3723
70637,4195,21045,2122
70638,54598,4195,6308
70639,58538,54598,1597
70640,7737,58538,8018
70641,52792,7737,6656
70642,53397,52792,981
70643,10819,53397,8026
70644,45137,10819,4930
70645,11892,45137,5060
70646,56909,11892,7687
70647,19967,56909,4726
70648,44788,19967,7265
70649,55649,44788,3826
70650,48908,55649,3277
70651,60870,48908,2649
70652,43841,60870,2256
70653,9323,43841,4581
70654,10482,9323,403
70655,24437,10482,3824
70656,49987,24437,4998
70657,57622,49987,1098
70658,15751,57622,7058
70659,23285,15751,3310
70660,9335,23285,4048
70661,10034,9335,104
70662,31196,10034,3037
70663,12680,31196,2314
70664,12940,12680,96
70665,36429,12940,6040
70666,34031,36429,340
70667,9830,34031,5201
70668,22121,9830,3585
70669,35433,22121,7040
70670,32851,35433,327
70671,48263,32851,1946
70672,47475,48263,190
70673,57327,47475,3283
70674,48912,57327,3103
70675,3522,48912,5722
70676,28943,3522,3993
70677,25314,28943,637
70678,1735,25314,3204
70679,32535,1735,3898
70680,56933,32535,5166
70681,30039,56933,5478
70682,48921,30039,6473
70683,26184,48921,6954
70684,18023,26184,1029
70685,63780,18023,6120
70686,45897,63780,2381
70687,29869,45897,6396
70688,58897,29869,4695
70689,43223,58897,2520
70690,18976,43223,7262
70691,64328,18976,5677
70692,1777,64328,8119
70693,3050,1777,419
70694,22544,3050,2687
70695,23575,22544,128
70696,55273,23575,4479
70697,31283,55273,5563
70698,61340,31283,4789
70699,15529,61340,6758
70700,3635,15529,1619
70701,58017,3635,7570
70702,54262,58017,1578
70703,19956,54262,5056
70704,37542,19956,7146
70705,18724,37542,7024
70706,29161,18724,1817
70707,48484,29161,6545
70708,48951,48484,74
70709,12269,48951,4635
70710,33528,12269,5538
70711,41783,33528,1081
70712,61633,41783,2686
70713,24535,61633,5602
70714,48839,24535,7202
70715,519,48839,6040
70716,28936,519,3681
70717,50212,28936,5797
70718,16058,50212,8019
70719,11176,16058,674
70720,64763,11176,6890
70721,19819,64763,5682
70722,30683,19819,1878
70723,40755,30683,7453
70724,27448,40755,7809
70725,4049,27448,3229
70726,61184,4049,7194
70727,46178,61184,2924
70728,14037,46178,4182
70729,4214,14037,1236
70730,2861,4214,875
70731,43038,2861,5222
70732,62045,43038,2888
70733,30258,62045,4237
70734,43574,30258,7040
70735,56918,43574,3724
70736,59160,56918,1833
70737,4481,59160,7891
70738,23464,4481,2373
70739,27922,23464,1751
70740,25743,27922,307
70741,28603,25743,358
70742,26089,28603,330
70743,17607,26089,1061
70744,33871,17607,6161
70745,60807,33871,3385
70746,63902,60807,643
70747,35308,63902,3598
70748,26092,35308,7552
70749,31889,26092,815
70750,14156,31889,2427
70751,62412,14156,6288
70752,10056,62412,6800
70753,4218,10056,1766
70754,60225,4218,8039
70755,17565,60225,5627
70756,7445,17565,2865
70757,59152,7445,8000
70758,9140,59152,6292
70759,11986,9140,428
70760,3991,11986,1064
70761,8126,3991,517
70762,1323,8126,850
70763,15276,1323,2000
70764,32686,15276,2176
70765,22085,32686,1341
70766,33052,22085,6891
70767,34583,33052,193
70768,14355,34583,6112
70769,13484,14355,407
70770,53975,13484,7375
70771,25779,53975,5836
70772,44769,25779,6474
70773,12405,44769,5074
70774,59042,12405,6874
70775,16943,59042,5265
70776,64343,16943,5935
70777,59152,64343,904
70778,3877,59152,7430
70779,23262,3877,2751
70780,25563,23262,1824
70781,52628,25563,5577
70782,44296,52628,3091
70783,4227,44296,6065
70784,51266,4227,6936
70785,10156,51266,7677
70786,44250,10156,4462
70787,64879,44250,2614
70788,27726,64879,4644
70789,31182,27726,688
70790,65332,31182,4319
70791,5069,65332,7583
70792,58999,5069,7863
70793,60083,58999,408
70794,28445,60083,4277
70795,24124,28445,1572
70796,14062,24124,3354
70797,18434,14062,4061
70798,31408,18434,1622
70799,13726,31408,2533
70800,19166,13726,4072
70801,41550,19166,7442
70802,4603,41550,5750
70803,47,4603,570
70804,28660,47,3579
70805,46146,28660,7030
70806,24618,46146,6797
70807,52696,24618,5566
70808,31777,52696,5695
70809,35098,31777,7847
70810,740,35098,4479
70811,26053,740,3300
70812,44446,26053,6411
70813,5717,44446,6009
70814,21493,5717,2228
70815,39220,21493,6488
70816,34608,39220,960
70817,48296,34608,1907
70818,43309,48296,688
70819,61328,43309,2263
70820,11436,61328,6247
70821,58421,11436,6419
70822,44678,58421,2390
70823,65469,44678,2599
70824,957,65469,8064
70825,10236,957,1160
70826,16012,10236,814
70827,2741,16012,1671
70828,40164,2741,4810
70829,50321,40164,2830
70830,23801,50321,4877
70831,43859,23801,7925
70832,10432,43859,4210
70833,15887,10432,729
70834,14239,15887,306
70835,44910,14239,4894
70836,64912,44910,2655
70837,29004,64912,4507
70838,20874,29004,1048
70839,28201,20874,2036
70840,61685,28201,5083
70841,33869,61685,3735
70842,15461,33869,5893
70843,12169,15461,637
70844,35323,12169,5326
70845,27132,35323,7168
70846,33820,27132,7612
70847,31048,33820,8106
70848,20313,31048,1730
70849,60695,20313,5193
70850,45250,60695,3002
70851,21736,45250,7301
70852,46583,21736,7203
70853,30315,46583,6259
70854,33461,30315,7835
70855,58122,33461,3127
70856,29617,58122,4631
70857,578,29617,3646
70858,52479,578,6615
70859,53247,52479,96
70860,14938,53247,7860
70861,63770,14938,6248
70862,37375,63770,3356
70863,32159,37375,7564
70864,7939,32159,3155
70865,57238,7939,6162
70866,17992,57238,4923
70867,63065,17992,5634
70868,12669,63065,6372
70869,4537,12669,1048
70870,24009,4537,2446
70871,64907,24009,5128
70872,2075,64907,7858
70873,64849,2075,7849
70874,34605,64849,3919
70875,53523,34605,2759
70876,17339,53523,4693
70877,36784,17339,6529
70878,14724,36784,5830
70879,28710,14724,2356
70880,20487,28710,1028
70881,51873,20487,4948
70882,30754,51873,5712
70883,31583,30754,111
70884,58360,31583,4884
70885,46234,58360,2796
70886,61639,46234,2187
70887,538,61639,7771
70888,1691,538,144
70889,6189,1691,982
70890,55295,6189,6650
70891,53507,55295,223
70892,39959,53507,2466
70893,50884,39959,2906
70894,10187,50884,7201
70895,5609,10187,1604
70896,48878,5609,5472
70897,21133,48878,7564
70898,9345,21133,3777
70899,27863,9345,2314
70900,27010,27863,170
70901,29618,27010,838
70902,19440,29618,1800
70903,43621,19440,7218
70904,13275,43621,4919
70905,36045,13275,6114
70906,4807,36045,5057
70907,63306,4807,7345
70908,10663,63306,7133
70909,666,10663,1383
70910,5174,666,725
70911,4406,5174,160
70912,64641,4406,7606
70913,23278,64641,5325
70914,38869,23278,6567
70915,50398,38869,2657
70916,5749,50398,6741
70917,22248,5749,2067
70918,37316,22248,6373
70919,62807,37316,3218
70920,20675,62807,5298
70921,31845,20675,1428
70922,33044,31845,8110
70923,50343,33044,2230
70924,21219,50343,4808
70925,49848,21219,4619
70926,53349,49848,603
70927,45465,53349,3135
70928,56777,45465,3466
70929,22170,56777,4458
70930,40144,22170,6473
70931,48848,40144,1088
70932,34666,48848,1847
70933,43359,34666,1478
70934,1798,43359,5579
70935,63263,1798,7683
70936,43645,63263,2988
70937,16234,43645,4770
70938,29368,16234,2490
70939,58135,29368,4661
70940,36485,58135,3506
70941,61923,36485,4076
70942,22586,61923,5435
70943,50144,22586,4987
70944,3087,50144,6653
70945,38822,3087,4981
70946,35938,38822,888
70947,42828,35938,1381
70948,12600,42828,4814
70949,18813,12600,3848
70950,8886,18813,3449
70951,43305,8886,4467
70952,43634,43305,107
70953,46482,43634,1020
70954,19909,46482,7946
70955,62934,19909,5890
70956,62342,62934,202
70957,13854,62342,6323
70958,57812,13854,6905
70959,25112,57812,4217
70960,38108,25112,7896
70961,40806,38108,375
70962,23997,40806,6235
70963,44077,23997,7730
70964,61690,44077,2970
70965,63720,61690,258
70966,40468,63720,3295
70967,47649,40468,1158
70968,26186,47649,7053
70969,38352,26186,7795
70970,40587,38352,363
70971,26977,40587,7933
70972,51487,26977,5135
70973,16561,51487,4405
70974,60823,16561,5540
70975,50061,60823,1475
70976,31225,50061,5966
70977,28272,31225,753
70978,46674,28272,6916
70979,44177,46674,856
70980,39944,44177,1555
70981,44163,39944,1553
70982,33954,44163,1284
70983,24054,33954,6954
70984,12270,24054,3651
70985,48731,12270,4662
70986,10139,48731,4920
70987,17269,10139,3229
70988,5832,17269,2743
70989,7710,5832,282
70990,22049,7710,2311
70991,3277,22049,2909
70992,16751,3277,2484
70993,54425,16751,4798
70994,63953,54425,1449
70995,2261,63953,7712
70996,36859,2261,4325
70997,56436,36859,2673
70998,17441,56436,4874
70999,7636,17441,2878
71000,9608,7636,1803
71001,33959,9608,5157
71002,61894,33959,3756
71003,62224,61894,90
71004,13372,62224,6373
71005,34348,13372,5698
71006,24661,34348,7375
71007,8100,24661,4094
71008,34183,8100,4932
71009,49398,34183,2222
71010,23084,49398,4955
71011,29334,23084,1303
71012,17068,29334,1543
71013,54305,17068,4817
71014,48275,54305,3350
71015,43048,48275,663
71016,49536,43048,3381
71017,1385,49536,6301
71018,23581,1385,2862
71019,8302,23581,3982
71020,22898,8302,3875
71021,11232,22898,3666
71022,52052,11232,7190
71023,27424,52052,5134
71024,33994,27424,7677
71025,37339,33994,674
71026,59284,37339,3785
71027,48305,59284,2916
71028,53813,48305,3536
71029,557,53813,6659
71030,20535,557,2627
71031,41119,20535,7701
71032,27264,41119,6467
71033,29847,27264,962
71034,11249,29847,3052
71035,32012,11249,2783
71036,11939,32012,2677
71037,3454,11939,1147
71038,57469,3454,7584
71039,48013,57469,2942
71040,45569,48013,305
71041,25822,45569,6875
71042,41081,25822,6292
71043,43842,41081,359
71044,38126,43842,2037
71045,18558,38126,7058
71046,62350,18558,6014
71047,28710,62350,4213
71048,881,28710,3690
71049,28004,881,3522
71050,40148,28004,7734
71051,37800,40148,495
71052,23626,37800,6652
71053,50315,23626,4888
71054,33652,50315,2303
71055,2681,33652,4385
71056,17461,2681,2505
71057,26323,17461,1116
71058,33165,26323,7403
71059,50087,33165,2117
71060,43376,50087,3418
71061,19513,43376,7337
71062,15707,19513,3628
71063,5354,15707,1334
71064,31611,5354,3570
71065,16967,31611,1831
71066,28822,16967,1626
71067,38974,28822,7445
71068,6942,38974,4196
71069,54733,6942,6618
71070,16919,54733,4859
71071,20145,16919,404
71072,50864,20145,4352
71073,9169,50864,7340
71074,38337,9169,5826
71075,7293,38337,4407
71076,34453,7293,4957
71077,50627,34453,2154
71078,30366,50627,5739
71079,62041,30366,4248
71080,24071,62041,5515
71081,19700,24071,606
71082,65351,19700,5750
71083,14347,65351,6377
71084,50201,14347,8066
71085,329,50201,6314
71086,25737,329,3256
71087,19521,25737,1305
71088,43257,19521,7319
71089,55083,43257,4090
71090,1605,55083,6701
71091,11681,1605,1404
71092,35701,11681,5338
71093,53441,35701,2934
71094,43671,53441,3914
71095,41246,43671,369
71096,25279,41246,6260
71097,15969,25279,2971
71098,18234,15969,3883
71099,27021,18234,1494
71100,24692,27021,319
71101,37442,24692,7750
71102,64810,37442,3565
71103,25719,64810,4907
71104,52954,25719,5461
71105,47990,52954,3765
71106,10891,47990,4671
71107,41008,10891,4439
71108,36713,41008,1515
71109,15384,36713,5742
71110,46793,15384,4442
71111,48936,46793,316
71112,64908,48936,2132
